2011-06-09,0
2011-07-09,90211
2011-08-08,90211
2011-09-08,90226
2011-10-08,90226
2011-11-08,90226
2011-12-08,90226
2012-01-08,90226
2012-02-07,90226
2012-03-08,90226
2012-04-08,90226
2012-05-08,90226
2012-06-08,90226
2012-07-08,90226
2012-08-08,90226
2012-09-07,90256
2012-10-08,90256
2012-11-07,90256
2012-12-07,90256
2013-01-07,90255
2013-02-06,90254
2013-03-09,90254
2013-04-08,90254
2013-05-09,90254
2013-06-08,90254
2013-07-08,90253
2013-08-08,91604
2013-09-07,91604
2013-10-08,91604
2013-11-07,91604
2013-12-08,91604
2014-01-07,91604
2014-02-06,91604
2014-03-09,91604
2014-04-08,91604
2014-05-09,91604
2014-06-08,91604
2014-07-09,91604
2014-08-08,91604
2014-09-08,91604
2014-10-08,94396
2014-11-07,94396
2014-12-08,94396
2015-01-07,94396
2015-02-07,94396
2015-03-09,94396
2015-04-09,94396
2015-05-09,94396
2015-06-09,94396
2015-07-09,94396
2015-08-08,94396
2015-09-08,94396
2015-10-08,94396
2015-11-08,94396
2015-12-08,94396
2016-01-08,94396
