1,../impactdata/impact_fms.csv,24.016438,1190000.000000,0.143043,0.148568,1.000000
1,../impactdata/impact_mr.csv,9.005479,6000000.000000,0.117261,0.120447,1.000000
1,../impactdata/impact_airbus320.csv,5.002740,350000.000000,0.103450,0.103450,1.000000
1,../impactdata/impact_mars.csv,28.019178,3590000.000000,0.233769,0.233769,1.000000
1,../impactdata/impact_solaris.csv,11.008219,4040000.000000,0.089842,0.089842,1.000000
1,../impactdata/impact_reservoir.csv,21.013699,2100000.000000,0.104018,0.095804,1.000000
1,../impactdata/impact_airbus380.csv,4.002740,900000.000000,0.106605,0.106605,1.000000
1,../impactdata/impact_copier.csv,11.008219,10400000.000000,0.180271,0.179530,1.000000
1,../impactdata/impact_tomtom.csv,8.005479,6400000.000000,0.230638,0.230395,1.000000
