1997-09-28,0
1997-10-28,9052
1997-11-27,9395
1997-12-28,10120
1998-01-27,10309
1998-02-27,10364
1998-03-29,10458
1998-04-29,11091
1998-05-29,11091
1998-06-28,11091
1998-07-29,11091
1998-08-28,11091
1998-09-28,11091
1998-10-28,11068
1998-11-28,11074
1998-12-28,11095
1999-01-27,11025
1999-02-27,11025
1999-03-29,11025
1999-04-29,11025
1999-05-29,11025
1999-06-29,11025
1999-07-29,11025
1999-08-29,11025
1999-09-28,11025
1999-10-28,11025
1999-11-28,11025
1999-12-28,11025
2000-01-28,11025
2000-02-27,11025
2000-03-29,11025
2000-04-28,12137
2000-05-29,18352
2000-06-28,18355
2000-07-28,17614
2000-08-28,18109
2000-09-27,18137
2000-10-28,18530
2000-11-27,18569
2000-12-28,18630
2001-01-27,19902
2001-02-26,20289
2001-03-29,20894
2001-04-28,20935
2001-05-29,20996
2001-06-28,20764
2001-07-29,20900
2001-08-28,20993
2001-09-28,21216
2001-10-28,21188
2001-11-27,21194
2001-12-28,21229
2002-01-27,21971
2002-02-27,22018
2002-03-29,22182
2002-04-29,22216
2002-05-29,22267
2002-06-28,22267
2002-07-29,22352
2002-08-28,22359
2002-09-28,22372
2002-10-28,22444
2002-11-28,22480
2002-12-28,22548
2003-01-27,22570
2003-02-27,22573
2003-03-29,22599
2003-04-29,22608
2003-05-29,22608
2003-06-29,22628
2003-07-29,22637
2003-08-29,22648
2003-09-28,22648
2003-10-28,22671
2003-11-28,22671
2003-12-28,22672
2004-01-28,22687
2004-02-27,22688
2004-03-29,22708
2004-04-28,22708
2004-05-29,22723
2004-06-28,22731
2004-07-28,22731
2004-08-28,22771
2004-09-27,22771
2004-10-28,22779
2004-11-27,22782
2004-12-28,22782
2005-01-27,22782
2005-02-26,23607
2005-03-29,23670
2005-04-28,23670
2005-05-29,23670
2005-06-28,23670
2005-07-29,23657
2005-08-28,23538
2005-09-28,23561
2005-10-28,23561
2005-11-27,23561
2005-12-28,23561
2006-01-27,23561
2006-02-27,23566
2006-03-29,23566
2006-04-29,23567
2006-05-29,23584
2006-06-28,23584
2006-07-29,23584
2006-08-28,23584
2006-09-28,23584
2006-10-28,23583
2006-11-28,23583
2006-12-28,23599
2007-01-27,23598
2007-02-27,23604
2007-03-29,23604
2007-04-29,23641
2007-05-29,23721
2007-06-29,23723
2007-07-29,23740
2007-08-29,23740
2007-09-28,23740
2007-10-28,23740
2007-11-28,23776
2007-12-28,23793
2008-01-28,23793
2008-02-27,23805
2008-03-29,23797
2008-04-28,23797
2008-05-29,23797
2008-06-28,23797
2008-07-28,23797
2008-08-28,23797
2008-09-27,23797
2008-10-28,23797
2008-11-27,23797
2008-12-28,23797
2009-01-27,23797
2009-02-26,23797
2009-03-29,23797
2009-04-28,23797
2009-05-29,23797
2009-06-28,23797
2009-07-29,23797
2009-08-28,23797
2009-09-28,23797
2009-10-28,23797
2009-11-27,23797
2009-12-28,23797
2010-01-27,23797
2010-02-27,23797
2010-03-29,23797
2010-04-29,23797
2010-05-29,23797
2010-06-28,23797
2010-07-29,23797
2010-08-28,23797
2010-09-28,23797
2010-10-28,23797
2010-11-28,23797
2010-12-28,23797
2011-01-27,23797
2011-02-27,23797
2011-03-29,8817
2011-04-29,9069
2011-05-29,9181
2011-06-29,9181
2011-07-29,9181
2011-08-29,9181
2011-09-28,9111
2011-10-28,9278
2011-11-28,9377
2011-12-28,9675
2012-01-28,9676
2012-02-27,9676
2012-03-29,9676
2012-04-28,9676
2012-05-29,9676
2012-06-28,9763
2012-07-28,9770
2012-08-28,9643
2012-09-27,9789
2012-10-28,9789
2012-11-27,9789
2012-12-28,9877
2013-01-27,10004
2013-02-26,10166
2013-03-29,10166
2013-04-28,10594
2013-05-29,10608
2013-06-28,10608
2013-07-29,10575
2013-08-28,10575
2013-09-28,10575
2013-10-28,10575
2013-11-27,10597
2013-12-28,10597
2014-01-27,11156
2014-02-27,11164
2014-03-29,11160
2014-04-29,11215
2014-05-29,11289
2014-06-28,11289
2014-07-29,11289
2014-08-28,11309
2014-09-28,11312
2014-10-28,11312
2014-11-28,11312
2014-12-28,11312
2015-01-27,11312
2015-02-27,11312
2015-03-29,11312
2015-04-29,11312
2015-05-29,11198
2015-06-29,11198
2015-07-29,11198
2015-08-29,11198
2015-09-28,11311
2015-10-28,11311
2015-11-28,11449
2015-12-28,11449
2016-01-28,11449
