2004-09-06,0
2004-10-06,2301
2004-11-05,2301
2004-12-06,2301
2005-01-05,2302
2005-02-05,2502
2005-03-07,2846
2005-04-07,2843
2005-05-07,2843
2005-06-06,5854
2005-07-07,5804
2005-08-06,5804
2005-09-06,5804
2005-10-06,5804
2005-11-06,5806
2005-12-06,5824
2006-01-05,5824
2006-02-05,5824
2006-03-07,5848
2006-04-07,5887
2006-05-07,5946
2006-06-07,6010
2006-07-07,6028
2006-08-07,6028
2006-09-06,6017
2006-10-06,6016
2006-11-06,6016
2006-12-06,6016
2007-01-06,6031
2007-02-05,6031
2007-03-08,6031
2007-04-07,6031
2007-05-08,6031
2007-06-07,6031
2007-07-07,6033
2007-08-07,6033
2007-09-06,6056
2007-10-07,6056
2007-11-06,6053
2007-12-07,6058
2008-01-06,6058
2008-02-05,6058
2008-03-07,6057
2008-04-06,6057
2008-05-07,6057
2008-06-06,6055
2008-07-07,6055
2008-08-06,6055
2008-09-06,6055
2008-10-06,6055
2008-11-05,6055
2008-12-06,6055
2009-01-05,6055
2009-02-05,6055
2009-03-07,6055
2009-04-07,6055
2009-05-07,6055
2009-06-06,6055
2009-07-07,6061
2009-08-06,6061
2009-09-06,6089
2009-10-06,6225
2009-11-06,6225
2009-12-06,6225
2010-01-05,6225
2010-02-05,6225
2010-03-07,6235
2010-04-07,6235
2010-05-07,6235
2010-06-07,6235
2010-07-07,6230
2010-08-07,6230
2010-09-06,6230
2010-10-06,6248
2010-11-06,6248
2010-12-06,6230
2011-01-06,6230
2011-02-05,6230
2011-03-08,6230
2011-04-07,6230
2011-05-08,6230
2011-06-07,6230
2011-07-07,6230
2011-08-07,6230
2011-09-06,6230
2011-10-07,6230
2011-11-06,6230
2011-12-07,6230
2012-01-06,6230
2012-02-05,6230
2012-03-07,6230
2012-04-06,6230
2012-05-07,6230
2012-06-06,6230
2012-07-07,6230
2012-08-06,6230
2012-09-06,6230
2012-10-06,6230
2012-11-05,6230
2012-12-06,6230
2013-01-05,6242
2013-02-05,6242
2013-03-07,6242
2013-04-07,6242
2013-05-07,6242
2013-06-06,6242
2013-07-07,6242
2013-08-06,6242
2013-09-06,6242
2013-10-06,6242
2013-11-06,6249
2013-12-06,6249
2014-01-05,6249
2014-02-05,6272
2014-03-07,6272
2014-04-07,6272
2014-05-07,6272
2014-06-07,6272
2014-07-07,6272
2014-08-07,6272
2014-09-06,6272
2014-10-06,6272
2014-11-06,6272
2014-12-06,6333
2015-01-06,6333
2015-02-05,6333
2015-03-08,6333
2015-04-07,6333
2015-05-08,6333
2015-06-07,6333
2015-07-07,6333
2015-08-07,6333
2015-09-06,6333
2015-10-07,6333
2015-11-06,6333
2015-12-07,6332
2016-01-06,6332
